sm_a,sm_b,mean_abs_diff,gpc_a,gpc_b
137,35,2.4,3,7
137,56,2.4,3,7
137,57,2.4,3,7
137,78,2.3,3,7
137,79,2.3,3,7
137,100,2.4,3,7
137,101,2.4,3,7
137,122,2.4,3,7
137,123,2.4,3,7
137,144,2.3,3,7
137,145,2.3,3,7
137,160,2.3,3,7
137,161,2.3,3,7
137,14,2.4,3,8
137,15,2.4,3,8
137,36,2.4,3,8
137,37,2.4,3,8
137,58,2.4,3,8
137,59,2.4,3,8
137,80,2.4,3,8
137,81,2.3,3,8
137,102,2.4,3,8
137,103,2.4,3,8
137,124,2.4,3,8
137,125,2.4,3,8
137,146,2.4,3,8
137,147,2.4,3,8
137,162,2.4,3,8
137,163,2.3,3,8
137,16,2.4,3,9
137,17,2.4,3,9
137,38,2.4,3,9
137,39,2.4,3,9
137,60,2.4,3,9
137,61,2.4,3,9
137,82,2.3,3,9
137,83,2.4,3,9
137,104,2.4,3,9
137,105,2.4,3,9
137,126,2.4,3,9
137,127,2.4,3,9
137,148,2.4,3,9
137,149,2.4,3,9
137,164,2.3,3,9
137,165,2.3,3,9
137,18,2.4,3,10
137,19,2.4,3,10
137,40,2.4,3,10
137,41,2.4,3,10
137,62,2.3,3,10
137,63,2.3,3,10
137,84,2.3,3,10
137,85,2.3,3,10
137,106,2.4,3,10
137,107,2.4,3,10
137,128,2.4,3,10
137,129,2.4,3,10
137,150,2.3,3,10
137,151,2.4,3,10
137,166,2.3,3,10
137,167,2.3,3,10
137,20,2.4,3,0
137,21,2.4,3,0
137,42,2.3,3,0
137,43,2.4,3,0
137,64,2.3,3,0
137,65,2.3,3,0
137,86,2.3,3,0
137,87,2.3,3,0
137,108,2.4,3,0
137,109,2.4,3,0
137,130,2.3,3,0
137,131,2.3,3,0
137,152,2.3,3,0
137,153,2.3,3,0
137,168,2.3,3,0
137,169,2.3,3,0
6,0,2.4,4,1
6,1,2.4,4,1
6,22,2.4,4,1
6,23,2.4,4,1
6,44,2.4,4,1
6,45,2.4,4,1
6,66,2.4,4,1
6,67,2.4,4,1
6,88,2.4,4,1
6,89,2.4,4,1
6,110,2.4,4,1
6,111,2.4,4,1
6,132,2.4,4,1
6,133,2.4,4,1
6,2,2.4,4,2
6,3,2.4,4,2
6,24,2.4,4,2
6,25,2.4,4,2
6,46,2.4,4,2
6,47,2.4,4,2
6,68,2.4,4,2
6,69,2.4,4,2
6,90,2.4,4,2
6,91,2.4,4,2
6,112,2.4,4,2
6,113,2.4,4,2
6,134,2.4,4,2
6,135,2.4,4,2
6,4,2.4,4,3
6,5,2.4,4,3
6,26,2.4,4,3
6,27,2.4,4,3
6,48,2.4,4,3
6,49,2.4,4,3
6,70,2.4,4,3
6,71,2.4,4,3
6,92,2.4,4,3
6,93,2.4,4,3
6,114,2.4,4,3
6,115,2.4,4,3
6,136,2.4,4,3
6,137,2.4,4,3
6,6,0.0,4,4
6,7,2.4,4,4
6,28,2.4,4,4
6,29,2.4,4,4
6,50,2.4,4,4
6,51,2.4,4,4
6,72,2.4,4,4
6,73,2.4,4,4
6,94,2.4,4,4
6,95,2.4,4,4
6,116,2.4,4,4
6,117,2.4,4,4
6,138,2.4,4,4
6,139,2.4,4,4
6,154,2.3,4,4
6,155,2.3,4,4
6,8,2.4,4,5
6,9,2.4,4,5
6,30,2.4,4,5
6,31,2.4,4,5
6,52,2.4,4,5
6,53,2.4,4,5
6,74,2.3,4,5
6,75,2.3,4,5
6,96,2.4,4,5
6,97,2.4,4,5
6,118,2.4,4,5
6,119,2.4,4,5
6,140,2.3,4,5
6,141,2.3,4,5
6,156,2.3,4,5
6,157,2.3,4,5
6,10,2.4,4,6
6,11,2.4,4,6
6,32,2.4,4,6
6,33,2.4,4,6
6,54,2.3,4,6
6,55,2.4,4,6
6,76,2.3,4,6
6,77,2.3,4,6
6,98,2.4,4,6
6,99,2.4,4,6
6,120,2.4,4,6
6,121,2.4,4,6
6,142,2.3,4,6
6,143,2.3,4,6
6,158,2.3,4,6
6,159,2.3,4,6
6,12,2.4,4,7
6,13,2.4,4,7
6,34,2.4,4,7
6,35,2.4,4,7
6,56,2.4,4,7
6,57,2.4,4,7
6,78,2.3,4,7
6,79,2.4,4,7
6,100,2.4,4,7
6,101,2.4,4,7
6,122,2.4,4,7
6,123,2.4,4,7
6,144,2.4,4,7
6,145,2.4,4,7
6,160,2.3,4,7
6,161,2.3,4,7
6,14,2.4,4,8
6,15,2.4,4,8
6,36,2.4,4,8
6,37,2.4,4,8
6,58,2.4,4,8
6,59,2.4,4,8
6,80,2.4,4,8
6,81,2.4,4,8
6,102,2.4,4,8
6,103,2.4,4,8
6,124,2.4,4,8
6,125,2.4,4,8
6,146,2.4,4,8
6,147,2.4,4,8
6,162,2.4,4,8
6,163,2.4,4,8
6,16,2.4,4,9
6,17,2.4,4,9
6,38,2.4,4,9
6,39,2.4,4,9
6,60,2.4,4,9
6,61,2.4,4,9
6,82,2.4,4,9
6,83,2.4,4,9
6,104,2.4,4,9
6,105,2.4,4,9
6,126,2.4,4,9
6,127,2.4,4,9
6,148,2.4,4,9
6,149,2.4,4,9
6,164,2.4,4,9
6,165,2.4,4,9
6,18,2.4,4,10
6,19,2.4,4,10
6,40,2.4,4,10
6,41,2.4,4,10
6,62,2.4,4,10
6,63,2.4,4,10
6,84,2.4,4,10
6,85,2.4,4,10
6,106,2.4,4,10
6,107,2.4,4,10
6,128,2.4,4,10
6,129,2.4,4,10
6,150,2.4,4,10
6,151,2.4,4,10
6,166,2.4,4,10
6,167,2.4,4,10
6,20,2.4,4,0
6,21,2.4,4,0
6,42,2.4,4,0
6,43,2.4,4,0
6,64,2.4,4,0
6,65,2.4,4,0
6,86,2.3,4,0
6,87,2.3,4,0
6,108,2.4,4,0
6,109,2.4,4,0
6,130,2.4,4,0
6,131,2.4,4,0
6,152,2.3,4,0
6,153,2.3,4,0
6,168,2.3,4,0
6,169,2.3,4,0
7,0,2.4,4,1
7,1,2.4,4,1
7,22,2.4,4,1
7,23,2.4,4,1
7,44,2.4,4,1
7,45,2.4,4,1
7,66,2.4,4,1
7,67,2.4,4,1
7,88,2.4,4,1
7,89,2.4,4,1
7,110,2.4,4,1
7,111,2.4,4,1
7,132,2.4,4,1
7,133,2.4,4,1
7,2,2.4,4,2
7,3,2.4,4,2
7,24,2.4,4,2
7,25,2.4,4,2
7,46,2.4,4,2
7,47,2.4,4,2
7,68,2.4,4,2
7,69,2.4,4,2
7,90,2.4,4,2
7,91,2.4,4,2
7,112,2.4,4,2
7,113,2.4,4,2
7,134,2.4,4,2
7,135,2.4,4,2
7,4,2.4,4,3
7,5,2.4,4,3
7,26,2.4,4,3
7,27,2.4,4,3
7,48,2.4,4,3
7,49,2.4,4,3
7,70,2.4,4,3
7,71,2.4,4,3
7,92,2.4,4,3
7,93,2.4,4,3
7,114,2.4,4,3
7,115,2.4,4,3
7,136,2.4,4,3
7,137,2.4,4,3
7,6,2.4,4,4
7,7,0.0,4,4
7,28,2.4,4,4
7,29,2.4,4,4
7,50,2.4,4,4
7,51,2.4,4,4
7,72,2.4,4,4
7,73,2.4,4,4
7,94,2.4,4,4
7,95,2.4,4,4
7,116,2.4,4,4
7,117,2.4,4,4
7,138,2.4,4,4
7,139,2.4,4,4
7,154,2.4,4,4
7,155,2.4,4,4
7,8,2.4,4,5
7,9,2.4,4,5
7,30,2.4,4,5
7,31,2.4,4,5
7,52,2.4,4,5
7,53,2.4,4,5
7,74,2.4,4,5
7,75,2.4,4,5
7,96,2.4,4,5
7,97,2.4,4,5
7,118,2.4,4,5
7,119,2.4,4,5
7,140,2.4,4,5
7,141,2.4,4,5
7,156,2.3,4,5
7,157,2.3,4,5
7,10,2.4,4,6
7,11,2.4,4,6
7,32,2.4,4,6
7,33,2.4,4,6
7,54,2.4,4,6
7,55,2.4,4,6
7,76,2.4,4,6
7,77,2.4,4,6
7,98,2.4,4,6
7,99,2.4,4,6
7,120,2.4,4,6
7,121,2.4,4,6
7,142,2.4,4,6
7,143,2.4,4,6
7,158,2.3,4,6
7,159,2.3,4,6
7,12,2.4,4,7
7,13,2.4,4,7
7,34,2.4,4,7
7,35,2.4,4,7
7,56,2.4,4,7
7,57,2.4,4,7
7,78,2.4,4,7
7,79,2.4,4,7
7,100,2.4,4,7
7,101,2.4,4,7
7,122,2.4,4,7
7,123,2.4,4,7
7,144,2.4,4,7
7,145,2.4,4,7
7,160,2.4,4,7
7,161,2.4,4,7
7,14,2.4,4,8
7,15,2.4,4,8
7,36,2.4,4,8
7,37,2.4,4,8
7,58,2.4,4,8
7,59,2.4,4,8
7,80,2.4,4,8
7,81,2.4,4,8
7,102,2.4,4,8
7,103,2.4,4,8
7,124,2.4,4,8
7,125,2.4,4,8
7,146,2.4,4,8
7,147,2.4,4,8
7,162,2.4,4,8
7,163,2.4,4,8
7,16,2.4,4,9
7,17,2.4,4,9
7,38,2.4,4,9
7,39,2.4,4,9
7,60,2.4,4,9
7,61,2.4,4,9
7,82,2.4,4,9
7,83,2.4,4,9
7,104,2.4,4,9
7,105,2.4,4,9
7,126,2.4,4,9
7,127,2.4,4,9
7,148,2.4,4,9
7,149,2.4,4,9
7,164,2.4,4,9
7,165,2.4,4,9
7,18,2.4,4,10
7,19,2.4,4,10
7,40,2.4,4,10
7,41,2.4,4,10
7,62,2.4,4,10
7,63,2.4,4,10
7,84,2.4,4,10
7,85,2.4,4,10
7,106,2.4,4,10
7,107,2.4,4,10
7,128,2.4,4,10
7,129,2.4,4,10
7,150,2.4,4,10
7,151,2.4,4,10
7,166,2.4,4,10
7,167,2.4,4,10
7,20,2.4,4,0
7,21,2.4,4,0
7,42,2.4,4,0
7,43,2.4,4,0
7,64,2.4,4,0
7,65,2.4,4,0
7,86,2.3,4,0
7,87,2.4,4,0
7,108,2.4,4,0
7,109,2.4,4,0
7,130,2.4,4,0
7,131,2.4,4,0
7,152,2.4,4,0
7,153,2.3,4,0
7,168,2.4,4,0
7,169,2.4,4,0
28,0,2.4,4,1
28,1,2.4,4,1
28,22,2.4,4,1
28,23,2.4,4,1
28,44,2.4,4,1
28,45,2.4,4,1
28,66,2.4,4,1
28,67,2.3,4,1
28,88,2.4,4,1
28,89,2.4,4,1
28,110,2.3,4,1
28,111,2.4,4,1
28,132,2.3,4,1
28,133,2.3,4,1
28,2,2.4,4,2
28,3,2.4,4,2
28,24,2.4,4,2
28,25,2.4,4,2
28,46,2.4,4,2
28,47,2.4,4,2
28,68,2.4,4,2
28,69,2.4,4,2
28,90,2.4,4,2
28,91,2.4,4,2
28,112,2.4,4,2
28,113,2.4,4,2
28,134,2.4,4,2
28,135,2.4,4,2
28,4,2.4,4,3
28,5,2.4,4,3
28,26,2.4,4,3
28,27,2.4,4,3
28,48,2.4,4,3
28,49,2.4,4,3
28,70,2.4,4,3
28,71,2.4,4,3
28,92,2.4,4,3
28,93,2.4,4,3
28,114,2.4,4,3
28,115,2.4,4,3
28,136,2.4,4,3
28,137,2.4,4,3
28,6,2.4,4,4
28,7,2.4,4,4
28,28,0.0,4,4
28,29,2.4,4,4
28,50,2.4,4,4
28,51,2.4,4,4
28,72,2.3,4,4
28,73,2.3,4,4
28,94,2.4,4,4
28,95,2.4,4,4
28,116,2.4,4,4
28,117,2.4,4,4
28,138,2.3,4,4
28,139,2.3,4,4
28,154,2.3,4,4
28,155,2.3,4,4
28,8,2.4,4,5
28,9,2.4,4,5
28,30,2.4,4,5
28,31,2.4,4,5
28,52,2.3,4,5
28,53,2.3,4,5
28,74,2.3,4,5
28,75,2.3,4,5
28,96,2.4,4,5
28,97,2.4,4,5
28,118,2.3,4,5
28,119,2.4,4,5
28,140,2.3,4,5
28,141,2.3,4,5
28,156,2.3,4,5
28,157,2.3,4,5
28,10,2.4,4,6
28,11,2.4,4,6
28,32,2.4,4,6
28,33,2.4,4,6
28,54,2.3,4,6
28,55,2.3,4,6
28,76,2.3,4,6
28,77,2.3,4,6
28,98,2.4,4,6
28,99,2.4,4,6
28,120,2.3,4,6
28,121,2.4,4,6
28,142,2.3,4,6
28,143,2.3,4,6
28,158,2.3,4,6
28,159,2.3,4,6
28,12,2.4,4,7
28,13,2.4,4,7
28,34,2.4,4,7
28,35,2.4,4,7
28,56,2.4,4,7
28,57,2.4,4,7
28,78,2.3,4,7
28,79,2.3,4,7
28,100,2.4,4,7
28,101,2.4,4,7
28,122,2.4,4,7
28,123,2.4,4,7
28,144,2.4,4,7
28,145,2.4,4,7
28,160,2.3,4,7
28,161,2.3,4,7
28,14,2.4,4,8
28,15,2.4,4,8
28,36,2.4,4,8
28,37,2.4,4,8
28,58,2.4,4,8
28,59,2.4,4,8
28,80,2.4,4,8
28,81,2.4,4,8
28,102,2.4,4,8
28,103,2.4,4,8
28,124,2.4,4,8
28,125,2.4,4,8
28,146,2.4,4,8
28,147,2.4,4,8
28,162,2.4,4,8
28,163,2.4,4,8
28,16,2.4,4,9
28,17,2.4,4,9
28,38,2.4,4,9
28,39,2.4,4,9
28,60,2.4,4,9
28,61,2.4,4,9
28,82,2.4,4,9
28,83,2.4,4,9
28,104,2.4,4,9
28,105,2.4,4,9
28,126,2.4,4,9
28,127,2.4,4,9
28,148,2.4,4,9
28,149,2.4,4,9
28,164,2.4,4,9
28,165,2.4,4,9
28,18,2.4,4,10
28,19,2.4,4,10
28,40,2.4,4,10
28,41,2.4,4,10
28,62,2.4,4,10
28,63,2.4,4,10
28,84,2.3,4,10
28,85,2.3,4,10
28,106,2.4,4,10
28,107,2.4,4,10
28,128,2.4,4,10
28,129,2.4,4,10
28,150,2.3,4,10
28,151,2.4,4,10
28,166,2.3,4,10
28,167,2.3,4,10
28,20,2.4,4,0
28,21,2.4,4,0
28,42,2.4,4,0
28,43,2.4,4,0
28,64,2.3,4,0
28,65,2.3,4,0
28,86,2.3,4,0
28,87,2.3,4,0
28,108,2.4,4,0
28,109,2.4,4,0
28,130,2.3,4,0
28,131,2.3,4,0
28,152,2.3,4,0
28,153,2.3,4,0
28,168,2.3,4,0
28,169,2.3,4,0
29,0,2.4,4,1
29,1,2.4,4,1
29,22,2.4,4,1
29,23,2.4,4,1
29,44,2.4,4,1
29,45,2.4,4,1
29,66,2.3,4,1
29,67,2.3,4,1
29,88,2.4,4,1
29,89,2.4,4,1
29,110,2.3,4,1
29,111,2.3,4,1
29,132,2.3,4,1
29,133,2.3,4,1
29,2,2.4,4,2
29,3,2.4,4,2
29,24,2.4,4,2
29,25,2.4,4,2
29,46,2.4,4,2
29,47,2.4,4,2
29,68,2.4,4,2
29,69,2.4,4,2
29,90,2.4,4,2
29,91,2.4,4,2
29,112,2.4,4,2
29,113,2.4,4,2
29,134,2.4,4,2
29,135,2.3,4,2
29,4,2.4,4,3
29,5,2.4,4,3
29,26,2.4,4,3
29,27,2.4,4,3
29,48,2.4,4,3
29,49,2.4,4,3
29,70,2.4,4,3
29,71,2.4,4,3
29,92,2.4,4,3
29,93,2.4,4,3
29,114,2.4,4,3
29,115,2.4,4,3
29,136,2.3,4,3
29,137,2.4,4,3
29,6,2.4,4,4
29,7,2.4,4,4
29,28,2.4,4,4
29,29,0.0,4,4
29,50,2.4,4,4
29,51,2.4,4,4
29,72,2.3,4,4
29,73,2.3,4,4
29,94,2.4,4,4
29,95,2.4,4,4
29,116,2.4,4,4
29,117,2.4,4,4
29,138,2.3,4,4
29,139,2.3,4,4
29,154,2.3,4,4
29,155,2.3,4,4
29,8,2.4,4,5
29,9,2.4,4,5
29,30,2.4,4,5
29,31,2.4,4,5
29,52,2.3,4,5
29,53,2.3,4,5
29,74,2.3,4,5
29,75,2.3,4,5
29,96,2.4,4,5
29,97,2.4,4,5
29,118,2.3,4,5
29,119,2.4,4,5
29,140,2.3,4,5
29,141,2.3,4,5
29,156,2.3,4,5
29,157,2.3,4,5
29,10,2.4,4,6
29,11,2.4,4,6
29,32,2.4,4,6
29,33,2.4,4,6
29,54,2.3,4,6
29,55,2.3,4,6
29,76,2.3,4,6
29,77,2.3,4,6
29,98,2.4,4,6
29,99,2.4,4,6
29,120,2.3,4,6
29,121,2.4,4,6
29,142,2.3,4,6
29,143,2.3,4,6
29,158,2.3,4,6
29,159,2.3,4,6
29,12,2.4,4,7
29,13,2.4,4,7
29,34,2.4,4,7
29,35,2.4,4,7
29,56,2.4,4,7
29,57,2.4,4,7
29,78,2.3,4,7
29,79,2.3,4,7
29,100,2.4,4,7
29,101,2.4,4,7
29,122,2.4,4,7
29,123,2.4,4,7
29,144,2.3,4,7
29,145,2.3,4,7
29,160,2.3,4,7
29,161,2.3,4,7
29,14,2.4,4,8
29,15,2.4,4,8
29,36,2.4,4,8
29,37,2.4,4,8
29,58,2.4,4,8
29,59,2.4,4,8
29,80,2.4,4,8
29,81,2.3,4,8
29,102,2.4,4,8
29,103,2.4,4,8
29,124,2.4,4,8
29,125,2.4,4,8
29,146,2.4,4,8
29,147,2.4,4,8
29,162,2.4,4,8
29,163,2.3,4,8
29,16,2.4,4,9
29,17,2.4,4,9
29,38,2.4,4,9
29,39,2.4,4,9
29,60,2.4,4,9
29,61,2.4,4,9
29,82,2.3,4,9
29,83,2.4,4,9
29,104,2.4,4,9
29,105,2.4,4,9
29,126,2.4,4,9
29,127,2.4,4,9
29,148,2.4,4,9
29,149,2.4,4,9
29,164,2.3,4,9
29,165,2.4,4,9
29,18,2.4,4,10
29,19,2.4,4,10
29,40,2.4,4,10
29,41,2.4,4,10
29,62,2.4,4,10
29,63,2.4,4,10
29,84,2.3,4,10
29,85,2.3,4,10
29,106,2.4,4,10
29,107,2.4,4,10
29,128,2.4,4,10
29,129,2.4,4,10
29,150,2.3,4,10
29,151,2.4,4,10
29,166,2.3,4,10
29,167,2.3,4,10
29,20,2.4,4,0
29,21,2.4,4,0
29,42,2.3,4,0
29,43,2.4,4,0
29,64,2.3,4,0
29,65,2.3,4,0
29,86,2.3,4,0
29,87,2.3,4,0
29,108,2.4,4,0
29,109,2.4,4,0
29,130,2.3,4,0
29,131,2.3,4,0
29,152,2.3,4,0
29,153,2.3,4,0
29,168,2.3,4,0
29,169,2.3,4,0
50,0,2.4,4,1
50,1,2.4,4,1
50,22,2.4,4,1
50,23,2.4,4,1
50,44,2.3,4,1
50,45,2.3,4,1
50,66,2.3,4,1
50,67,2.3,4,1
50,88,2.3,4,1
50,89,2.3,4,1
50,110,2.3,4,1
50,111,2.3,4,1
50,132,2.3,4,1
50,133,2.3,4,1
50,2,2.4,4,2
50,3,2.4,4,2
50,24,2.4,4,2
50,25,2.4,4,2
50,46,2.4,4,2
50,47,2.4,4,2
50,68,2.3,4,2
50,69,2.3,4,2
50,90,2.4,4,2
50,91,2.4,4,2
50,112,2.3,4,2
50,113,2.4,4,2
50,134,2.3,4,2
50,135,2.3,4,2
50,4,2.4,4,3
50,5,2.4,4,3
50,26,2.4,4,3
50,27,2.4,4,3
50,48,2.4,4,3
50,49,2.4,4,3
50,70,2.3,4,3
50,71,2.3,4,3
50,92,2.4,4,3
50,93,2.4,4,3
50,114,2.4,4,3
50,115,2.4,4,3
50,136,2.3,4,3
50,137,2.4,4,3
50,6,2.4,4,4
50,7,2.4,4,4
50,28,2.4,4,4
50,29,2.4,4,4
50,50,0.0,4,4
50,51,2.3,4,4
50,72,2.3,4,4
50,73,2.3,4,4
50,94,2.4,4,4
50,95,2.4,4,4
50,116,2.4,4,4
50,117,2.4,4,4
50,138,2.3,4,4
50,139,2.3,4,4
50,154,2.3,4,4
50,155,2.3,4,4
50,8,2.4,4,5
50,9,2.4,4,5
50,30,2.3,4,5
50,31,2.3,4,5
50,52,2.3,4,5
50,53,2.3,4,5
50,74,2.3,4,5
50,75,2.3,4,5
50,96,2.3,4,5
50,97,2.3,4,5
50,118,2.3,4,5
50,119,2.3,4,5
50,140,2.3,4,5
50,141,2.3,4,5
50,156,2.3,4,5
50,157,2.3,4,5
50,10,2.4,4,6
50,11,2.4,4,6
50,32,2.3,4,6
50,33,2.3,4,6
50,54,2.3,4,6
50,55,2.3,4,6
50,76,2.3,4,6
50,77,2.3,4,6
50,98,2.3,4,6
50,99,2.4,4,6
50,120,2.3,4,6
50,121,2.3,4,6
50,142,2.3,4,6
50,143,2.3,4,6
50,158,2.3,4,6
50,159,2.3,4,6
50,12,2.4,4,7
50,13,2.4,4,7
50,34,2.4,4,7
50,35,2.4,4,7
50,56,2.3,4,7
50,57,2.3,4,7
50,78,2.3,4,7
50,79,2.3,4,7
50,100,2.4,4,7
50,101,2.4,4,7
50,122,2.3,4,7
50,123,2.4,4,7
50,144,2.3,4,7
50,145,2.3,4,7
50,160,2.3,4,7
50,161,2.3,4,7
50,14,2.4,4,8
50,15,2.4,4,8
50,36,2.4,4,8
50,37,2.4,4,8
50,58,2.4,4,8
50,59,2.4,4,8
50,80,2.4,4,8
50,81,2.3,4,8
50,102,2.4,4,8
50,103,2.4,4,8
50,124,2.4,4,8
50,125,2.4,4,8
50,146,2.4,4,8
50,147,2.4,4,8
50,162,2.3,4,8
50,163,2.3,4,8
50,16,2.4,4,9
50,17,2.4,4,9
50,38,2.4,4,9
50,39,2.4,4,9
50,60,2.4,4,9
50,61,2.4,4,9
50,82,2.3,4,9
50,83,2.4,4,9
50,104,2.4,4,9
50,105,2.4,4,9
50,126,2.4,4,9
50,127,2.4,4,9
50,148,2.3,4,9
50,149,2.3,4,9
50,164,2.3,4,9
50,165,2.3,4,9
50,18,2.4,4,10
50,19,2.4,4,10
50,40,2.4,4,10
50,41,2.4,4,10
50,62,2.3,4,10
50,63,2.3,4,10
50,84,2.3,4,10
50,85,2.3,4,10
50,106,2.4,4,10
50,107,2.4,4,10
50,128,2.4,4,10
50,129,2.3,4,10
50,150,2.3,4,10
50,151,2.3,4,10
50,166,2.3,4,10
50,167,2.3,4,10
50,20,2.4,4,0
50,21,2.4,4,0
50,42,2.3,4,0
50,43,2.3,4,0
50,64,2.3,4,0
50,65,2.3,4,0
50,86,2.3,4,0
50,87,2.3,4,0
50,108,2.4,4,0
50,109,2.4,4,0
50,130,2.3,4,0
50,131,2.3,4,0
50,152,2.3,4,0
50,153,2.3,4,0
50,168,2.3,4,0
50,169,2.3,4,0
51,0,2.4,4,1
51,1,2.4,4,1
51,22,2.4,4,1
51,23,2.4,4,1
51,44,2.3,4,1
51,45,2.3,4,1
51,66,2.3,4,1
51,67,2.3,4,1
51,88,2.3,4,1
51,89,2.3,4,1
51,110,2.3,4,1
51,111,2.3,4,1
51,132,2.3,4,1
51,133,2.3,4,1
51,2,2.4,4,2
51,3,2.4,4,2
51,24,2.4,4,2
51,25,2.4,4,2
51,46,2.4,4,2
51,47,2.4,4,2
51,68,2.3,4,2
51,69,2.3,4,2
51,90,2.4,4,2
51,91,2.4,4,2
51,112,2.3,4,2
51,113,2.4,4,2
51,134,2.3,4,2
51,135,2.3,4,2
51,4,2.4,4,3
51,5,2.4,4,3
51,26,2.4,4,3
51,27,2.4,4,3
51,48,2.4,4,3
51,49,2.4,4,3
51,70,2.3,4,3
51,71,2.3,4,3
51,92,2.4,4,3
51,93,2.4,4,3
51,114,2.4,4,3
51,115,2.4,4,3
51,136,2.3,4,3
51,137,2.4,4,3
51,6,2.4,4,4
51,7,2.4,4,4
51,28,2.4,4,4
51,29,2.4,4,4
51,50,2.3,4,4
51,51,0.0,4,4
51,72,2.3,4,4
51,73,2.3,4,4
51,94,2.4,4,4
51,95,2.4,4,4
51,116,2.4,4,4
51,117,2.4,4,4
51,138,2.3,4,4
51,139,2.3,4,4
51,154,2.3,4,4
51,155,2.3,4,4
51,8,2.4,4,5
51,9,2.4,4,5
51,30,2.3,4,5
51,31,2.3,4,5
51,52,2.3,4,5
51,53,2.3,4,5
51,74,2.3,4,5
51,75,2.3,4,5
51,96,2.3,4,5
51,97,2.3,4,5
51,118,2.3,4,5
51,119,2.3,4,5
51,140,2.3,4,5
51,141,2.3,4,5
51,156,2.3,4,5
51,157,2.3,4,5
51,10,2.4,4,6
51,11,2.4,4,6
51,32,2.3,4,6
51,33,2.3,4,6
51,54,2.3,4,6
51,55,2.3,4,6
51,76,2.3,4,6
51,77,2.3,4,6
51,98,2.3,4,6
51,99,2.4,4,6
51,120,2.3,4,6
51,121,2.3,4,6
51,142,2.3,4,6
51,143,2.3,4,6
51,158,2.3,4,6
51,159,2.3,4,6
51,12,2.4,4,7
51,13,2.4,4,7
51,34,2.4,4,7
51,35,2.4,4,7
51,56,2.3,4,7
51,57,2.3,4,7
51,78,2.3,4,7
51,79,2.3,4,7
51,100,2.4,4,7
51,101,2.4,4,7
51,122,2.3,4,7
51,123,2.4,4,7
51,144,2.3,4,7
51,145,2.3,4,7
51,160,2.3,4,7
51,161,2.3,4,7
51,14,2.4,4,8
51,15,2.4,4,8
51,36,2.4,4,8
51,37,2.4,4,8
51,58,2.4,4,8
51,59,2.4,4,8
51,80,2.4,4,8
51,81,2.3,4,8
51,102,2.4,4,8
51,103,2.4,4,8
51,124,2.4,4,8
51,125,2.4,4,8
51,146,2.4,4,8
51,147,2.4,4,8
51,162,2.3,4,8
51,163,2.3,4,8
51,16,2.4,4,9
51,17,2.4,4,9
51,38,2.4,4,9
51,39,2.4,4,9
51,60,2.4,4,9
51,61,2.4,4,9
51,82,2.3,4,9
51,83,2.4,4,9
51,104,2.4,4,9
51,105,2.4,4,9
51,126,2.4,4,9
51,127,2.4,4,9
51,148,2.3,4,9
51,149,2.3,4,9
51,164,2.3,4,9
51,165,2.3,4,9
51,18,2.4,4,10
51,19,2.4,4,10
51,40,2.4,4,10
51,41,2.4,4,10
51,62,2.3,4,10
51,63,2.3,4,10
51,84,2.3,4,10
51,85,2.3,4,10
51,106,2.4,4,10
51,107,2.4,4,10
51,128,2.4,4,10
51,129,2.3,4,10
51,150,2.3,4,10
51,151,2.3,4,10
51,166,2.3,4,10
51,167,2.3,4,10
51,20,2.4,4,0
51,21,2.4,4,0
51,42,2.3,4,0
51,43,2.3,4,0
51,64,2.3,4,0
51,65,2.3,4,0
51,86,2.3,4,0
51,87,2.3,4,0
51,108,2.4,4,0
51,109,2.4,4,0
51,130,2.3,4,0
51,131,2.3,4,0
51,152,2.3,4,0
51,153,2.3,4,0
51,168,2.3,4,0
51,169,2.3,4,0
72,0,2.4,4,1
72,1,2.4,4,1
72,22,2.3,4,1
72,23,2.3,4,1
72,44,2.3,4,1
72,45,2.3,4,1
72,66,2.3,4,1
72,67,2.3,4,1
72,88,2.3,4,1
72,89,2.3,4,1
72,110,2.3,4,1
72,111,2.3,4,1
72,132,2.3,4,1
72,133,2.3,4,1
72,2,2.4,4,2
72,3,2.4,4,2
72,24,2.4,4,2
72,25,2.4,4,2
72,46,2.4,4,2
72,47,2.4,4,2
72,68,2.3,4,2
72,69,2.3,4,2
72,90,2.4,4,2
72,91,2.4,4,2
72,112,2.3,4,2
72,113,2.3,4,2
72,134,2.3,4,2
72,135,2.3,4,2
72,4,2.4,4,3
72,5,2.4,4,3
72,26,2.4,4,3
72,27,2.4,4,3
72,48,2.4,4,3
72,49,2.3,4,3
72,70,2.3,4,3
72,71,2.3,4,3
72,92,2.4,4,3
72,93,2.4,4,3
72,114,2.3,4,3
72,115,2.3,4,3
72,136,2.3,4,3
72,137,2.3,4,3
72,6,2.4,4,4
72,7,2.4,4,4
72,28,2.3,4,4
72,29,2.3,4,4
72,50,2.3,4,4
72,51,2.3,4,4
72,72,0.0,4,4
72,73,2.3,4,4
72,94,2.4,4,4
72,95,2.4,4,4
72,116,2.3,4,4
72,117,2.3,4,4
72,138,2.3,4,4
72,139,2.3,4,4
72,154,2.3,4,4
72,155,2.3,4,4
72,8,2.3,4,5
72,9,2.3,4,5
72,30,2.3,4,5
72,31,2.3,4,5
72,52,2.3,4,5
72,53,2.3,4,5
72,74,2.3,4,5
72,75,2.3,4,5
72,96,2.3,4,5
